GTD ID,DATE,COUNTRY,CITY,PERPETRATOR 1,GUNCERTAIN 1,PERPETRATOR 2,GUNCERTAIN 2,PERPETRATOR 3,GUNCERTAIN 3,FATALITIES,INJURED,TARGET TYPE 1,TARGET TYPE 2,TARGET TYPE 3,REGION,ATTACK TYPE 1,ATTACK TYPE 2,ATTACK TYPE 3,WEAPON TYPE 1,WEAPON TYPE 2,WEAPON TYPE 3,WEAPON TYPE 4
201512300015,2015-12-30,"Syria","Qamishli","Islamic State of Iraq and the Levant (ISIL)",0,,,,,9,15,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512300014,2015-12-30,"Syria","Qamishli","Islamic State of Iraq and the Levant (ISIL)",0,,,,,9,16,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,Explosives/Bombs/Dynamite,,
201512300013,2015-12-30,"Pakistan","Turbat","Baloch Liberation Army (BLA)",0,,,,,2,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201512300011,2015-12-30,"Afghanistan","Nirkh district","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512300010,2015-12-30,"Yemen","Shaykh Uthman","Unknown",0,,,,,5,0,Terrorists/Non-state Militia,,,Middle East & North Africa,Assassination,,,Firearms,,,
201512300009,2015-12-30,"Afghanistan","Khamyab district","Taliban",0,,,,,2,0,Police,Terrorists/Non-state Militia,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512300008,2015-12-29,"Afghanistan","Tijam","Taliban",0,,,,,1,0,Terrorists/Non-state Militia,,,South Asia,Assassination,,,Firearms,,,
201512300006,2015-12-30,"Iraq","Baghdad","Unknown",0,,,,,1,6,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512300003,2015-12-28,"Afghanistan","Charikar","Unknown",0,,,,,1,0,Religious Figures/Institutions,,,South Asia,Armed Assault,,,Firearms,,,
201512300002,2015-12-29,"Afghanistan","Shirin Tagab district","Taliban",0,,,,,9,Unknown,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201512300001,2015-11-30,"Iraq","Baghdad","Unknown",0,,,,,1,1,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201512290054,2015-12-29,"India","Tulsibari","National Democratic Front of Bodoland (NDFB)",0,,,,,0,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201512290053,2015-12-29,"Yemen","Aden","Unknown",0,,,,,3,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290052,2015-12-29,"Afghanistan","Shahidi Hassas district","Taliban",0,,,,,24,Unknown,Police,,,South Asia,Armed Assault,,,Firearms,,,
201512290051,2015-12-29,"Ireland","Cork","Unknown",0,,,,,0,0,Unknown,,,Western Europe,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290050,2015-12-29,"Philippines","Cotabato City","Unknown",0,,,,,1,5,Military,,,Southeast Asia,Armed Assault,,,Firearms,,,
201512290049,2015-12-29,"Bangladesh","Raipur","Unknown",0,,,,,0,0,Violent Political Party,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290048,2015-12-29,"Bangladesh","Kurigram district","Unknown",0,,,,,0,0,Violent Political Party,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
201512290047,2015-12-29,"Afghanistan","Shaygal Wa Shiltan district","Unknown",0,,,,,0,0,Educational Institution,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290046,2015-12-29,"Bangladesh","Mirkadim","Unknown",0,,,,,0,0,Violent Political Party,,,South Asia,Facility/Infrastructure Attack,,,Incendiary,,,
201512290045,2015-12-29,"Iraq","Kasik","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,0,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290044,2015-12-26,"Democratic Republic of the Congo","Beni","Democratic Front for the Liberation of Rwanda (FDLR)",0,,,,,16,Unknown,Private Citizens & Property,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201512290043,2015-12-29,"Iraq","Baghdad","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201512290042,2015-12-29,"Iraq","Baghdad","Unknown",0,,,,,1,0,Private Citizens & Property,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201512290040,2015-12-29,"Iraq","Ramadi","Islamic State of Iraq and the Levant (ISIL)",0,,,,,0,0,Government (General),,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290039,2015-12-29,"Iraq","Ramadi","Islamic State of Iraq and the Levant (ISIL)",0,,,,,12,Unknown,Military,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290038,2015-12-29,"India","Peravurani","Unknown",0,,,,,0,0,Unknown,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290037,2015-12-29,"Philippines","Cotabato City","Unknown",0,,,,,0,0,Religious Figures/Institutions,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290036,2015-12-29,"Somalia","Mogadishu","Unknown",0,,,,,0,1,Private Citizens & Property,,,Sub-Saharan Africa,Assassination,,,Firearms,,,
201512290035,2015-12-29,"India","Terem","Maoists",0,,,,,0,0,Private Citizens & Property,,,South Asia,Hostage Taking (Kidnapping),,,Unknown,,,
201512290033,2015-12-29,"Russia","Derbent","Caucasus Province of the Islamic State",0,,,,,1,11,Tourists,,,Eastern Europe,Armed Assault,,,Firearms,,,
201512290032,2015-12-29,"Somalia","Jungal","Al-Shabaab",0,,,,,11,3,Military,,,Sub-Saharan Africa,Armed Assault,,,Firearms,,,
201512290031,2015-12-30,"Turkey","Sur district","Kurdistan Workers' Party (PKK)",0,,,,,1,2,Police,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290030,2015-12-29,"Turkey","Sur district","Kurdistan Workers' Party (PKK)",0,,,,,0,1,Police,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201512290028,2015-12-29,"Pakistan","Loralai district","Unknown",0,,,,,2,0,Private Citizens & Property,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290027,2015-12-29,"Pakistan","Turbat","Baloch Liberation Front (BLF)",0,,,,,1,1,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290026,2015-12-29,"Pakistan","Isplinji","Unknown",0,,,,,1,2,Military,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290025,2015-12-29,"Yemen","Aden","Unknown",0,,,,,0,1,Violent Political Party,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290024,2015-12-29,"Yemen","Shaykh Uthman","Al-Qaida in the Arabian Peninsula (AQAP)",0,,,,,1,0,Government (General),,,Middle East & North Africa,Assassination,,,Firearms,,,
201512290023,2015-12-29,"Yemen","Aden","Unknown",0,,,,,0,0,Educational Institution,,,Middle East & North Africa,Armed Assault,,,Firearms,,,
201512290021,2015-12-29,"Iraq","Baghdad","Unknown",0,,,,,1,8,Private Citizens & Property,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290020,2015-12-29,"Iraq","Baghdad","Unknown",0,,,,,1,8,Business,,,Middle East & North Africa,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290007,2015-12-29,"Libya","Ziltan","Ansar al-Sharia (Libya)",1,,,,,1,2,Religious Figures/Institutions,,,Middle East & North Africa,Assassination,,,Explosives/Bombs/Dynamite,,,
201512290006,2015-12-29,"Thailand","Ban Ai Buena","Unknown",0,,,,,0,0,Police,,,Southeast Asia,Bombing/Explosion,Armed Assault,,Explosives/Bombs/Dynamite,Firearms,,
201512290005,2015-12-29,"Thailand","Rom Sai","Unknown",0,,,,,1,0,Government (General),,,Southeast Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201512290004,2015-12-29,"Philippines","Marawi","Kilafah Islamic Movement",0,,,,,2,1,Military,,,Southeast Asia,Armed Assault,,,Firearms,,,
201512290003,2015-12-28,"Afghanistan","Kandahar","Unknown",0,,,,,1,0,Private Citizens & Property,,,South Asia,Armed Assault,,,Firearms,,,
201512290002,2015-12-28,"Afghanistan","Nahri Saraj district","Unknown",0,,,,,1,0,Police,,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512290001,2015-12-29,"Pakistan","Mardan","Tehrik-i-Taliban Pakistan (TTP)",1,,,,,27,51,Government (General),,,South Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280055,2015-12-28,"Laos","Unknown","Unknown",0,,,,,0,0,Private Citizens & Property,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280054,2015-12-28,"Afghanistan","Andar district","Taliban",0,,,,,5,0,Military,,,South Asia,Hostage Taking (Kidnapping),,,Firearms,,,
201512280053,2015-12-28,"Thailand","Ban Luboyatoo","Unknown",0,,,,,0,2,Military,,,Southeast Asia,Bombing/Explosion,,,Explosives/Bombs/Dynamite,,,
201512280052,2015-12-28,"Indonesia","Sinak district","Unknown",0,,,,,0,0,Police,Airports and Aircraft,,Southeast Asia,Armed Assault,,,Firearms,,,
